name,state,street,lon,lat,formatted,categories,No_column
Dunkin',Cairo,Street 9,31.2617692,29.9552262,"Dunkin', Street 9, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['catering', 'catering.fast_food']"
Mugshot,Cairo,Street 9,31.262932,29.9537732,"Mugshot, Street 9, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['catering', 'catering.cafe', 'internet_access', 'internet_access.free']"
Auntie Loulou,Cairo,Street 9,31.2633854,29.9536455,"Auntie Loulou, 47 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.cafe', 'catering.cafe.ice_cream', 'catering.ice_cream']"
Bikya - Second hand books and coffee,Cairo,Street 85,31.2632333,29.9542976,"Bikya - Second hand books and coffee, 40 Street 85, Cairo, 11431, Egypt","['catering', 'catering.cafe']",[]
Movenpick Waffle Shop,Cairo,Street 9,31.2635856,29.9534755,"Movenpick Waffle Shop, 45 Street 9, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['catering', 'catering.cafe', 'catering.cafe.ice_cream', 'catering.ice_cream']"
Ma Tigoo Hookah Lounge,Cairo,Street 9,31.2635524,29.9535112,"Ma Tigoo Hookah Lounge, 45 Street 9, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['catering', 'catering.cafe']",[]
Marny's,Cairo,Street 213,31.27675,29.960352,"Marny's, Street 213, Cairo, 11431, Egypt","['catering', 'catering.cafe']"
Brazilian Coffee Stores,Cairo,Street 9,31.2621844,29.954672,"Brazilian Coffee Stores, Street 9, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['catering', 'catering.cafe']",[]
Pizza Hut,Cairo,Street 9,31.260742,29.9570981,"Pizza Hut, 75 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.pizza']"
Angelica Desert Bar,Cairo,Street 9,31.26006,29.958034,"Angelica Desert Bar, Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.restaurant']"
Mermaid,Cairo,Street 9,31.2600911,29.9579783,"Mermaid, Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.restaurant']",[]
Belgaufra Belgian Waffles,Cairo,Street 9,31.2597509,29.95807,"Belgaufra Belgian Waffles, 82 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.restaurant']"
Crumbs cupcakes & more,Cairo,Street 9,31.2597821,29.958034,"Crumbs cupcakes & more, 82 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.cafe', 'commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery', 'internet_access', 'internet_access.free']"
Cinnabon,Cairo,Street 9,31.2595207,29.9583378,"Cinnabon, 84 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.fast_food']"
دوكا ودوارة,Cairo,Street 9,31.2593955,29.95823,"Douka wa Douara, 84 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.arab']"
Munchies,Cairo,Al Nahda Street,31.2586556,29.959194,"Munchies, Al Nahda Street, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.fast_food']"
Kahwet Share,Cairo,Al Nahda Street,31.2586697,29.9591734,"Kahwet Share, Al Nahda Street, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.cafe']"
Adam's Döner & Grill,Cairo,Street 12,31.2617669,29.9599,"Adam's Döner & Grill, Street 12, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.kebab']"
La Petite Creperie,Cairo,Moustafa Kamel Street,31.2604235,29.9589249,"La Petite Creperie, Moustafa Kamel Street, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.cafe', 'catering.cafe.ice_cream', 'catering.ice_cream']"
Uncle Sam's,Cairo,Moustafa Kamel Street,31.2604102,29.9589711,"Uncle Sam's, Moustafa Kamel Street, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.burger']"
Art Cafe,Cairo,Street 13,31.2629305,29.9592952,"Art Cafe, Street 13, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['catering', 'catering.cafe']",[]
Delight sweet house,Cairo,Street 250,31.26998,29.959264,"Delight sweet house, Street 250, Ma‘di, Cairo, 11431, Egypt","['catering', 'catering.cafe']",[]
La Casetta,Cairo,Street 18,31.2691641,29.9582723,"La Casetta, Street 18, Cairo, 11431, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.italian']"
Pistachio Cafe & Restaurant,Cairo,Street 18,31.2685167,29.9591201,"Pistachio Cafe & Restaurant, Street 18, Cairo, 11431, Egypt","['catering', 'catering.restaurant']",[]
Il Pennello Ceramic Cafe,Cairo,Street 9,31.2667985,29.9510533,"Il Pennello Ceramic Cafe, Street 9, Cairo, 11431, Egypt","['catering', 'catering.cafe']",[]
Nice Cream,Cairo,Street 9,31.2667471,29.9510796,"Nice Cream, Street 9, Cairo, 11431, Egypt","['catering', 'catering.restaurant']"
Rihan,Cairo,Street 9,31.2662482,29.9513911,"Rihan, Street 9, Cairo, 11431, Egypt","['catering', 'catering.restaurant']",[]
Barista,Cairo,Street 9,31.2654792,29.9515758,"Barista, 24 Street 9, Cairo, 11728, Egypt","['catering', 'catering.cafe']",[]
ماكدونالدز,Cairo,Al Nasr Street,31.2824328,29.9759163,"McDonald's, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.burger']"
Basmatio,Cairo,Al Nasr Street,31.2841324,29.9760998,"Basmatio, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.fast_food']",[]
Burger King,Cairo,Al Nasr Street,31.2844277,29.9761352,"Burger King, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.burger']"
Chicken Tikka,Cairo,Al Nasr Street,31.2845562,29.9761671,"Chicken Tikka, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.chicken']"
Cilantro,Cairo,Al Nasr Street,31.2848546,29.9761865,"Cilantro, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.cafe']",[]
Hardee's,Cairo,Al Nasr Street,31.284407,29.9761651,"Hardee's, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.burger']"
دجاج كنتاكي,Cairo,Al Nasr Street,31.2841279,29.9761197,"KFC, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.fast_food']"
Pizza Hut,Cairo,Al Nasr Street,31.284008,29.9760919,"Pizza Hut, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.pizza']"
Har,Cairo,Al Nasr Street,31.2844897,29.9761452,"Har, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.pizza']"
Cairut,Cairo,Street 7,31.2599966,29.9561618,"Cairut, Street 7, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.restaurant']",[]
ElTahrir K.o.s.h.a.r.y,Cairo,Al Nasr Street,31.2845333,29.9757637,"ElTahrir K.o.s.h.a.r.y, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.fast_food']"
ستاربكس,Cairo,Al Nasr Street,31.2833804,29.9755951,"Starbucks, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']"
مطعم مستر مندي - Mr. Mandy Restaurant,Cairo,Mohamed Badr Street,31.2873846,29.9767385,"مطعم مستر مندي - Mr. Mandy Restaurant, Mohamed Badr Street, Cairo, 11742, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.burger']"
hash café londonessence,Cairo,Mohamed Badr Street,31.2874328,29.9767763,"hash café londonessence, Mohamed Badr Street, Cairo, 11742, Egypt","['catering', 'catering.cafe']",[]
Burger King,Cairo,The Ring Road,31.308828,29.9861357,"Burger King, The Ring Road, Cairo, 11742, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.burger']"
El Menofy,Cairo,The Ring Road,31.3204724,29.9836998,"El Menofy, The Ring Road, Cairo, 11771, Egypt","['catering', 'catering.restaurant']",[]
La Poire,Cairo,The Ring Road,31.3203425,29.9836942,"La Poire, The Ring Road, Cairo, 11771, Egypt","['catering', 'catering.cafe']",[]
Car Cafe Club,Giza,Al Nil Street,31.2191696,30.0336558,"Car Cafe Club, Al Nil Street, Dokki, Giza, 12612, Egypt","['catering', 'catering.cafe']",[]
Chop Chop - Far Eastern Cuisine,Giza,Ibn Kathir Street,31.2181103,30.0302239,"Chop Chop - Far Eastern Cuisine, Ibn Kathir Street, Dokki, Giza, 12612, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.asian']"
le Chateau; le Chalet - Swiss Restaurant,Giza,Al Nil Street,31.2182018,30.0305602,"le Chateau; le Chalet - Swiss Restaurant, Al Nil Street, Dokki, Giza, 12612, Egypt","['catering', 'catering.restaurant']"
tortina - beyond desert,Cairo,Baha' Al Din Qaraqosh Street,31.219921,30.0569372,"tortina - beyond desert, Baha' Al Din Qaraqosh Street, Al-Sabtiyya, 11211, Egypt","['catering', 'catering.cafe']",[]
Cairo,26th July Street,31.21860507229637,30.061479503723774,"26th July Street, Al-Sabtiyya, 11211, Egypt",Auntie Anne's,"['catering', 'catering.fast_food']"
Costa,Cairo,Ahmed Heshmat Street,31.2216124,30.0651553,"Costa, Ahmed Heshmat Street, Al-Sabtiyya, 11568, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']"
LIDO,Cairo,Shagarat Al Dur Street,31.2200729,30.0631918,"LIDO, Shagarat Al Dur Street, Al-Sabtiyya, 11211, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.burger']"
Pure Cafe,Cairo,Ismail Mohamed Street,31.220359,30.0636091,"Pure Cafe, Ismail Mohamed Street, Al-Sabtiyya, 11568, Egypt","['catering', 'catering.cafe']",[]
فول وطعمية سلامة,Al Qalyubiya,Mohamed Tawfiq Street,31.3075321,30.1383517,"Salama Foul & Taameya, Mohamed Tawfiq Street, Musturud, Shubra al Khayma, 11832, Egypt","['catering', 'catering.restaurant']"
ماندرين قويدر,Cairo,Side El Orouba Axis,31.4117862,30.0178254,"Mandarin Queider, Side El Orouba Axis, Cairo, 11528, Egypt","['catering', 'catering.restaurant']"
بول,Cairo,Al Tesein Southern Street,31.4129048,30.0167337,"Paul, Al Tesein Southern Street, Cairo, 11835, Egypt","['catering', 'catering.cafe']"
ستاربكس,Cairo,Al Tesein Southern Street,31.4124677,30.0166536,"Starubucks, Al Tesein Southern Street, Cairo, 11835, Egypt","['catering', 'catering.cafe']"
سيلانترو,Cairo,Al Tesein Southern Street,31.4122792,30.0172577,"Cilantro Cafe, Al Tesein Southern Street, Cairo, 11835, Egypt","['catering', 'catering.cafe']"
سيلانترو,Giza,Wadi Al Nil Street,31.2014578,30.0539457,"Cilantro, Wadi Al Nil Street, El Mohandesin, Cairo, 12655, Egypt","['catering', 'catering.cafe']"
أروما,Cairo,El Orouba Axis,31.4117789,30.0172522,"Aroma, El Orouba Axis, Cairo, 11528, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.international']"
مورى سوشى,Cairo,El Orouba Axis,31.4117789,30.0173206,"Mori Sushi, El Orouba Axis, Cairo, 11528, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.japanese']"
بفالو برجر,Cairo,El Orouba Axis,31.4117789,30.0174001,"Buffalo Burger, El Orouba Axis, Cairo, 11528, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.burger']"
حمادة شيراتون,Cairo,Anqarah Street,31.3751497,30.1082518,"Hamada Sheraton, Anqarah Street, Cairo, 11351, Egypt","['catering', 'catering.restaurant']"
لاكازيتا,Giza,Medan Ibn Al Walid Street,31.2039185,30.0419038,"La Casetta, Medan Ibn Al Walid Street, El Mohandesin, Giza, 12615, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.italian']"
Cordoba Cafee,Eastern,Omar Ibn Al Khatab Street,31.7542756,30.3070709,"Cordoba Cafee, Omar Ibn Al Khatab Street, 63, 10th of Ramadan, 44629, Egypt","['catering', 'catering.cafe']",[]
Shabrawy,Eastern,Omar Ibn Al Khatab Street,31.7536747,30.306925,"Shabrawy, Omar Ibn Al Khatab Street, 63, 10th of Ramadan, 44629, Egypt","['catering', 'catering.restaurant']",[]
اللؤلؤة,Cairo,Mohamed Kamel Hussein Street,31.3703752,30.1237438,"Al-Lu'lu'a, Mohamed Kamel Hussein Street, Cairo, 11351, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']"
الشمس,Cairo,Mohamed Ismail Street,31.3701212,30.1236705,"Al-Shams, Mohamed Ismail Street, Cairo, 11351, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']"
دجاج كنتاكي,Cairo,Al Mouarikh Mohamed Refaat Street,31.3704604,30.1261172,"KFC, Al Mouarikh Mohamed Refaat Street, Cairo, 11843, Egypt","['catering', 'catering.fast_food']"
Pizza Hut,Cairo,Al Mouarikh Mohamed Refaat Street,31.3705019,30.1261531,"Pizza Hut, Al Mouarikh Mohamed Refaat Street, Cairo, 11843, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.pizza']"
محل عصير زهرة أرض اللواء,Giza,Al Metemedeya Street,31.1892099,30.0545287,"محل عصير زهرة أرض اللواء, Al Metemedeya Street, Meet Oqba, Giza, 12827, Egypt","['catering', 'catering.fast_food']"
طارق للمشويات,Giza,Amin Al Khuli Street,30.9205858,29.9387537,"طارق للمشويات, Amin Al Khuli Street, 5th district, 6th of October, 12573, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.kebab']"
نور الأسلام للأسماك,Giza,Amin Al Khuli Street,30.9206698,29.938859,"نور الأسلام للأسماك, Amin Al Khuli Street, 5th district, 6th of October, 12573, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.fish', 'catering.restaurant.fish_and_chips']"
قهوة الصعيدى,Giza,Doctor Salim Hassan Street,30.920926,29.9385948,"قهوة الصعيدى, Doctor Salim Hassan Street, 5th district, 6th of October, 12573, Egypt","['catering', 'catering.cafe']"
جنة وفواكه البركة,Giza,Ahmed Abdel Maqsoud Heikal Street,30.9207425,29.9401315,"Al Baraka juice, Ahmed Abdel Maqsoud Heikal Street, 6th district, 6th of October, 12573, Egypt","['catering', 'catering.restaurant']"
حسنى الكبابجى,Giza,Al Markazy Axis,30.9305825,29.9614074,"kabab Hosny, Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.kebab']"
كشرى لهاليبو,Giza,Side Al Markazy Axis,30.9306391,29.9617347,"Lahalibo koshry, Side Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']"
السكرية,Giza,Side Al Markazy Axis,30.9304964,29.9613653,"El Sokarya, Side Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']"
ياسين,Giza,Side Al Markazy Axis,30.9308039,29.9618074,"yasin, Side Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']"
بابا جونز,Giza,Side Al Markazy Axis,30.9308202,29.9658689,"papa jones, Side Al Markazy Axis, 9th District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']"
Native cafe,Giza,Side Al Markazy Axis,30.9394262,29.9694969,"Native cafe, Side Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.cafe']",[]
صحارى,Giza,Al Markazy Axis,30.9406578,29.9708501,"sahary, Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']"
Domino's,Giza,Al Markazy Axis,30.9392372,29.9726258,"Domino's Pizza, Al Markazy Axis, 8th District, 6th of October, 12591, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.pizza']"
مطاعم الشرقاوى,Giza,Al Tahrir Road,30.9452329,29.971443,"Al Sharqawy resturant, Al Tahrir Road, 5th district, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']"
كوفيشوب كومبانى,Cairo,Side El Sadat Axis Extent,31.4307608,30.0537115,"Coffeeshop Company, Side El Sadat Axis Extent, Cairo, 11528, Egypt","['catering', 'catering.cafe']"
كافيه سوبريم,Cairo,Side El Sadat Axis Extent,31.4306264,30.0537115,"Cafe Supreme, Side El Sadat Axis Extent, Cairo, 11528, Egypt","['catering', 'catering.cafe']"
مامز,Cairo,Side El Sadat Axis Extent,31.4312674,30.0537026,"Mam's, Side El Sadat Axis Extent, Cairo, 11528, Egypt","['catering', 'catering.cafe']"
كورتيجيانو,Cairo,Side El Sadat Axis Extent,31.4310206,30.0535145,"Cortigiano, Side El Sadat Axis Extent, Cairo, 11528, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.italian']"
نعمة,Cairo,Extension Ramsis Street,31.3027391,30.0594093,"Neema, Extension Ramsis Street, Cairo, 11153, Egypt","['catering', 'catering.restaurant']"
كشرى الدبور,Cairo,Al Nasr Road,31.3031468,30.059075,"Koshary Al-Dabbour, Al Nasr Road, Cairo, 11759, Egypt","['catering', 'catering.restaurant']"
الشبراوى,Cairo,Al Nasr Road,31.3032219,30.0591493,"Al-Shabrawy, Al Nasr Road, Cairo, 11759, Egypt","['catering', 'catering.restaurant']"
الوادى,Cairo,Extension Ramsis Street,31.3029161,30.0591446,"Al-Wadi, Extension Ramsis Street, Cairo, 11153, Egypt","['catering', 'catering.restaurant']"
أندريا المريوطية,Cairo,Street 90,31.4216881,30.0193909,"Andrea Al Maryouteya, Street 90, Cairo, 11835, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.chicken']"
شاورمة فاكتورى,Cairo,Street 90,31.4217189,30.0195522,"Shawarma Factory, Street 90, Cairo, 11835, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.sandwich']"
بريغو,Cairo,Street 90,31.4213342,30.0194164,"Prego, 106 Street 90, New Cairo City, 11865, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.italian']"
سكوير,Cairo,El Benouk Road,31.4214945,30.0187754,"Square, 107 El Benouk Road, New Cairo City, 11865, Egypt","['catering', 'catering.cafe']"
تايم أوت,Cairo,Street 90,31.4214172,30.019131,"Time Out, 106 Street 90, New Cairo City, 11865, Egypt","['catering', 'catering.cafe']"
مطعم أكتوبر,Giza,Makram Ebeid Street,30.9192142,29.9335094,"مطعم أكتوبر, Makram Ebeid Street, 6th district, 6th of October, 12563, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.regional']"
مطعم المنوفى,Cairo,El Benouk Road,31.4222633,30.0187502,"El Menoufy, El Benouk Road, Cairo, 11835, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.kebab']"
Cairo,31.425712347895708,30.018911116423624,"New Cairo City, 11835, Egypt",أينشتاين كفي شب,"['catering', 'catering.cafe']"
بازوكا,South Sinai,Al Shaairy Street,32.7213349,29.5871303,"Bazzoka, Al Shaairy Street, Ras Sudr, 46612, Egypt","['catering', 'catering.restaurant']"
بازوكا,South Sinai,Masaken 96 Al Qadima Street,33.0954495,29.0631276,"Bazzoka, Masaken 96 Al Qadima Street, Abu Zenima, Egypt","['catering', 'catering.restaurant']"
بازوكا,South Sinai,Al Orouba Street,33.1913882,28.9114995,"Bazzoka, Al Orouba Street, Abu Rudays, 46611, Egypt","['catering', 'catering.restaurant']"
Fish and Grill Ayoub,Suez,"Ain Sokhna, Al Zaafarana Road",32.62608782405957,29.23193235,"Fish and Grill Ayoub, Ain Sokhna, Al Zaafarana Road, Mountain View Sokhna 1, Egypt","['building', 'building.catering', 'catering', 'catering.fast_food', 'catering.fast_food.sandwich']"
Adam,South Sinai,"Ras Sedr, Al Tour Road",32.75021160474404,29.56700885,"Adam, Ras Sedr, Al Tour Road, Ras Sudr, 46612, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant']"
Atari Ps&Cafe,Suez,Naser Street,32.5255109,29.9691245,"Atari Ps&Cafe, Naser Street, Suez, 43515, Egypt","['catering', 'catering.cafe']"
El swesy seafood restaurant-مطعم اسماك السويسي,Suez,23rd July Street,32.5563724,29.9639332,"El swesy seafood restaurant-مطعم اسماك السويسي, 298 23rd July Street, Suez, 43511, Egypt","['catering', 'catering.restaurant']"
مطعم سمك,Suez,"Ain Sokhna, Zaafarana Road",32.48418190811486,29.4442828,"Fish Restaurant, Ain Sokhna, Zaafarana Road, 43552, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'catering.restaurant.seafood']"
حلقة السمك,Suez,"Ain Sokhna, Zaafarana Road",32.469595549999994,29.439973950000002,"Halket El Samak, Ain Sokhna, Zaafarana Road, 43552, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'catering.restaurant.fish']"
Juice bar,Suez,Hoda Shaarawy Street,32.5570139,29.9647528,"Juice bar, Hoda Shaarawy Street, Suez, 43511, Egypt","['catering', 'catering.cafe']",[]
Juice bar,Suez,23rd July Street,32.5538555,29.9670563,"Juice bar, 23rd July Street, Suez, 43518, Egypt","['catering', 'catering.cafe']",[]
Falafel & Foul,Suez,Hoda Shaarawy Street,32.5576452,29.9642347,"Falafel & Foul, Hoda Shaarawy Street, Suez, 43511, Egypt","['catering', 'catering.fast_food']",[]
San Remo,South Sinai,Al Salam Street,32.7115672,29.5855734,"San Remo, Al Salam Street, Ras Sudr, 46612, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.pizza']"
KFC,Suez,"Side Suez, Ain Sokhna Road",32.3420125,29.6925734,"KFC, Side Suez, Ain Sokhna Road, Ain Sokhna, Egypt","['catering', 'catering.fast_food']"
Pizza Hut,Suez,"Side Suez, Ain Sokhna Road",32.3420661,29.6930394,"Pizza Hut, Side Suez, Ain Sokhna Road, Ain Sokhna, Egypt","['catering', 'catering.fast_food']",[]
Cook Door,Suez,"Suez, Ain Sokhna Road",32.3410469,29.6948382,"Cook Door, Suez, Ain Sokhna Road, New Suez, Egypt","['catering', 'catering.fast_food']",[]
mohra,Suez,Al Cornish Road,32.5402942,29.9558035,"mohra, Al Cornish Road, Suez, 43211, Egypt","['catering', 'catering.cafe']",[]
مطعم عروس البحر,Suez,Al Cornish Road,32.5407337,29.9564722,"مطعم عروس البحر, Al Cornish Road, Suez, 43211, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.fish']"
ras sudr,South Sinai,"Ras Sedr, Al Tour Road",32.8555852,29.3009087,"Moon Beach Restaurant, Ras Sedr, Al Tour Road, Lagia Concession, Abu Zenima, Egypt","['catering', 'catering.restaurant', 'internet_access']"
El Mansy - المنسى,South Sinai,Al Salam Street,32.7137084,29.5871351,"El Mansy - المنسى, 1 Al Salam Street, Ras Sudr, 46612, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop', 'internet_access', 'internet_access.free']"
El Salam,South Sinai,"Ras Sedr, Al Tour Road",32.7212177,29.5899468,"El Salam, Ras Sedr, Al Tour Road, Ras Sudr, 46612, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']"
Pizza Hut,Suez,Al Shohda Street,32.5541847,29.9636395,"Pizza Hut, Al Shohda Street, Suez, 43211, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.pizza']"
Best'n'Town,Red Sea,"Al Zaafarana, Ra's Ghareb Road",32.6472053,29.1000543,"Best'n'Town, Al Zaafarana, Ra's Ghareb Road, Gharib Cape, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.burger']"
حسونة الفطاطري,Suez,Al Shahid Saeid Abd Al Khaleq Mohamed Street,32.5163636,29.9799925,"حسونة الفطاطري, Al Shahid Saeid Abd Al Khaleq Mohamed Street, Suez, 43518, Egypt","['catering', 'catering.restaurant']",[]
عربية زيكا -قهوة,Suez,Abi Bakr Al Sediq Street,32.5177905,29.9821392,"عربية زيكا -قهوة, Abi Bakr Al Sediq Street, Suez, 43515, Egypt","['catering', 'catering.cafe']",[]
بيت الجبن - السحاب,Suez,Abi Bakr Al Sediq Street,32.5178012,29.9823739,"بيت الجبن - السحاب, Abi Bakr Al Sediq Street, Suez, 43515, Egypt","['catering', 'catering.restaurant']",[]
Suez,Side Al Shahid Ahmed Hamdy Tunnel Road,32.4484754,30.1104223,"Side Al Shahid Ahmed Hamdy Tunnel Road, Egypt","['catering', 'catering.fast_food']",[]
South Sinai,Al Shaairy Street,32.7209598,29.5875972,"Al Shaairy Street, Ras Sudr, 46612, Egypt","['catering', 'catering.restaurant']",[]
Suez,23rd July Street,32.5612683,29.9579609,"23rd July Street, Suez, 43518, Egypt","['catering', 'catering.cafe']",[]
South Sinai,Al Cornish Road,32.7235888,29.5875047,"Al Cornish Road, Ras Sudr, 46612, Egypt","['catering', 'catering.restaurant']",[]
South Sinai,Al Cornish Road,32.7237659,29.5874207,"Al Cornish Road, Ras Sudr, 46612, Egypt","['catering', 'catering.cafe']",[]
Suez,Al Cornish Road,32.5516263,29.9581482,"Al Cornish Road, Suez, 43211, Egypt","['catering', 'catering.fast_food']",[]
Suez,Al Cornish Road,32.5533241,29.9585805,"Al Cornish Road, Suez, 43211, Egypt","['catering', 'catering.fast_food']",[]
Suez,Al Cornish Road,32.5590346,29.9593009,"Al Cornish Road, Suez, 43211, Egypt","['catering', 'catering.cafe']",[]
Sahara Inn,Red Sea,"Al Zaafarana, Ra's Ghareb Road",32.6586369,29.1132378,"Sahara Inn, Al Zaafarana, Ra's Ghareb Road, Egypt","['catering', 'catering.restaurant']"
Al Shabrawy,South Sinai,Al Salam Street,32.7195341,29.5897335,"Al Shabrawy, Al Salam Street, Ras Sudr, 46612, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.mediterranean', 'vegetarian']"
South Sinai,"Ras Sedr, Al Tour Road",32.722589,29.5900199,"Ras Sedr, Al Tour Road, Ras Sudr, 46612, Egypt","['catering', 'catering.cafe']",[]
South Sinai,"Ras Sedr, Al Tour Road",32.7226042,29.5900117,"Ras Sedr, Al Tour Road, Ras Sudr, 46612, Egypt","['catering', 'catering.fast_food']",[]
South Sinai,Al Cornish Road,32.724316,29.5866663,"Al Cornish Road, Ras Sudr, 46612, Egypt","['catering', 'catering.cafe']",[]
South Sinai,Al Cornish Road,32.7242883,29.5866884,"Al Cornish Road, Ras Sudr, 46612, Egypt","['catering', 'catering.restaurant']",[]
Temaya,Suez,"Side Suez, Ain Sokhna Road",32.3592971,29.6709644,"Temaya, Side Suez, Ain Sokhna Road, Ain Sokhna, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.fish']"
Ponte Vecchio,Suez,"Side Suez, Ain Sokhna Road",32.3580844,29.6723577,"Ponte Vecchio, Side Suez, Ain Sokhna Road, Ain Sokhna, Egypt","['catering', 'catering.restaurant']"
Chicken War,Suez,"Suez, Ismailia Road",32.538518,29.9617969,"Chicken War, Suez, Ismailia Road, Suez, 43515, Egypt","['catering', 'catering.restaurant']"
South Sinai,"Ras Sedr, Al Tour Road",32.7499932,29.5669417,"Ras Sedr, Al Tour Road, Ras Sudr, 46612, Egypt","['catering', 'catering.restaurant']",[]
Red Sea,"Al Zaafarana, Ra's Ghareb Road",32.6481979,29.0993566,"Al Zaafarana, Ra's Ghareb Road, Gharib Cape, Egypt","['catering', 'catering.restaurant']"
Suez,Sharm Al Sheikh International Road,32.6627025,29.8480805,"Sharm Al Sheikh International Road, Suez, Egypt","['catering', 'catering.fast_food']",[]
بازوكا,Red Sea,Al Genina Street,33.0805809,28.3595698,"Bazzoka, Al Genina Street, Gharib Cape, 84715, Egypt","['catering', 'catering.restaurant']"
